archetype,gene,log1p,raw,z_scaled
arch_2,AL358472.5,0.0042270035,0.0070166704,-0.017839262
arch_2,AL358777.1,0.0010383691,0.0024113662,-0.020819213
arch_2,AL358781.1,0.004272196,0.0070711216,-0.023042457
arch_2,AL358781.2,0.0019893388,0.0032741542,-0.019030126
arch_2,AL358790.1,0.0011202536,0.0020271463,-0.023303002
arch_2,AL358937.1,0.0032968828,0.0057152766,-0.029032677
arch_2,AL358944.1,0.0017178444,0.0035835865,-0.02634954
arch_2,AL359076.1,0.0070047705,0.011373281,-0.014849936
arch_2,AL359091.4,0.0009579061,0.0017814243,-0.018810079
arch_2,AL359094.1,0.01752229,0.029360715,0.006153957
arch_2,AL359208.1,0.0005018189,0.0009337929,-0.019217273
arch_2,AL359220.1,0.02163116,0.034972772,0.050525706
arch_2,AL359232.1,0.043003388,0.08143864,-0.017633311
arch_2,AL359237.1,0.0030487273,0.0055359257,-0.009846077
arch_2,AL359317.1,0.0060864603,0.0097388225,-0.015671607
arch_2,AL359317.2,0.016417807,0.026645472,-0.012606987
arch_2,AL359397.2,0.0026499548,0.0046216897,-0.019788915
arch_2,AL359436.1,0.0008236064,0.0015321681,-0.019362073
arch_2,AL359504.2,0.0027568869,0.005439438,-0.026946882
arch_2,AL359546.1,0.098404996,0.21136731,0.18260325
arch_2,AL359551.1,0.0004635389,0.00078812387,-0.018090364
arch_2,AL359555.1,0.00085865095,0.0013370932,-0.021218894
arch_2,AL359555.4,0.010986864,0.019342113,0.016014948
arch_2,AL359632.1,0.00069214083,0.0011635866,-0.022719933
arch_2,AL359636.2,0.005269644,0.010126235,-0.018607749
arch_2,AL359643.2,0.0030012496,0.005057304,-0.023075037
arch_2,AL359643.3,0.0049546603,0.008522525,-0.023608759
arch_2,AL359644.1,0.008820013,0.018991984,-0.010433238
arch_2,AL359704.3,0.0008046782,0.0015195922,-0.0368635
arch_2,AL359706.1,0.028052863,0.0462634,-0.0068879337
arch_2,AL359715.1,0.0075701703,0.012917387,-0.030246804
arch_2,AL359715.2,0.0009325968,0.0016162762,-0.025503036
arch_2,AL359715.3,0.00063313585,0.0014488761,-0.020211356
arch_2,AL359762.1,0.0009221193,0.0018679295,-0.025292374
arch_2,AL359764.3,0.0017447692,0.0032068894,-0.020500641
arch_2,AL359813.1,0.0015017074,0.002586804,-0.021298276
arch_2,AL359851.1,0.0045815017,0.00818294,-0.013732276
arch_2,AL359852.2,0.0008085267,0.0013661555,-0.02225589
arch_2,AL359878.1,0.006565849,0.011835996,-0.0013317745
arch_2,AL359915.1,0.014576836,0.023375679,-0.036050938
arch_2,AL359921.1,0.012887916,0.021459961,-0.01850852
arch_2,AL359921.2,0.0005401787,0.001053086,-0.021488987
arch_2,AL359922.2,0.0012844082,0.0021051234,-0.025275413
arch_2,AL360012.1,0.00039300954,0.0010524748,-0.020464955
arch_2,AL360015.1,0.007341456,0.0133799985,-0.0064812554
arch_2,AL360020.1,0.012316002,0.021780875,0.029094532
arch_2,AL360091.3,0.019892521,0.03563049,-0.0036281205
arch_2,AL360093.1,0.000823356,0.0013674146,-0.020833498
arch_2,AL360169.3,0.0009856542,0.00154821,-0.023082372
arch_2,AL360178.1,0.03069806,0.051718373,0.040498007
arch_2,AL360178.2,0.005121128,0.008177878,-0.00340314
arch_2,AL360181.1,0.011208612,0.018183975,0.0063294354
arch_2,AL360268.1,0.0005367083,0.0009647466,-0.019388868
arch_2,AL360270.1,0.0018230971,0.0029719865,-0.02507115
arch_2,AL360270.2,0.00043943097,0.0008606085,-0.01884542
arch_2,AL365203.2,0.0011965851,0.002948091,-0.01869713
arch_2,AL365214.2,0.018359328,0.029440613,-0.004788557
arch_2,AL365255.1,0.0007160068,0.0012852137,-0.020192742
arch_2,AL365256.1,0.00059863436,0.0009747067,-0.019462708
arch_2,AL365258.1,0.001205922,0.0021272968,-0.02240489
arch_2,AL365259.1,0.0013240136,0.007524722,-0.025073607
arch_2,AL365295.1,0.3547784,0.8211977,0.09315852
arch_2,AL365295.2,0.014083343,0.023160694,0.0003198651
arch_2,AL365318.1,0.0020139797,0.0033173931,-0.03034522
arch_2,AL365356.1,0.030821469,0.05128535,-0.029124724
arch_2,AL365394.1,0.00054531445,0.0008593598,-0.020590601
arch_2,AL389885.1,0.00094056025,0.0017301461,-0.0184687
arch_2,AL390066.1,0.0063150986,0.010853454,-0.016451335
arch_2,AL390066.2,0.0018354495,0.0030042515,-0.025979979
arch_2,AL390195.1,0.002982257,0.005231663,-0.022644948
arch_2,AL390195.2,0.002219048,0.0036802625,-0.023339864
arch_2,AL390198.1,0.015475343,0.02660309,-0.0022634747
arch_2,AL390208.1,0.0008413279,0.0016899041,-0.023229623
arch_2,AL390242.1,0.016061952,0.02763086,-0.0073630167
arch_2,AL390719.3,0.0037712478,0.0062920763,-0.024308337
arch_2,AL390728.5,0.0014049485,0.0025441523,-0.022725102
arch_2,AL390728.6,0.017983882,0.031641386,-0.006760228
arch_2,AL390755.1,0.00213847,0.004874355,-0.005661901
arch_2,AL390755.3,0.000862293,0.0017040293,-0.031194152
arch_2,AL390774.2,0.012177906,0.020005414,-0.034026716
arch_2,AL390791.1,0.0005278445,0.00089181424,-0.018201277
arch_2,AL390800.1,0.0011048102,0.0020778172,-0.019854076
arch_2,AL390860.1,0.0010320209,0.0021209978,-0.022850642
arch_2,AL390957.1,0.021198558,0.06727258,0.0006440063
arch_2,AL391056.2,0.0048409104,0.008002313,-0.008905304
arch_2,AL391095.1,0.0027153245,0.0049489243,-0.0267745
arch_2,AL391095.2,0.0012174386,0.0020546876,-0.02489521
arch_2,AL391097.1,0.014728223,0.024443561,0.037818667
arch_2,AL391097.2,0.008171562,0.013514587,0.022834525
arch_2,AL391097.3,0.016844595,0.028376611,0.051756363
arch_2,AL391117.1,0.02081784,0.03485048,0.05765524
arch_2,AL391121.1,0.0021980414,0.0036770469,-0.025778862
arch_2,AL391152.1,0.0004323376,0.0011231768,-0.02093538
arch_2,AL391244.2,0.0008776535,0.0017262169,-0.026022458
arch_2,AL391261.2,0.0009845443,0.0017328135,-0.023977792
arch_2,AL391335.1,0.0011670435,0.0019164318,-0.025218667
arch_2,AL391422.2,0.002694781,0.004745044,-0.029359305
arch_2,AL391422.4,0.0013308135,0.0026233417,-0.024559693
arch_2,AL391427.1,0.0019790288,0.0033305455,-0.032440513
arch_2,AL391684.1,0.00705349,0.012138295,-0.009462617
arch_2,AL391807.1,0.013832615,0.023276,-0.09222228
arch_2,AL391811.1,0.00042806772,0.0007986912,-0.018004261
arch_2,AL391832.2,0.0008098035,0.0018915395,-0.0151441675
arch_2,AL391832.4,0.0035405748,0.0063792802,-0.017442081
arch_2,AL391834.2,0.0012887216,0.0023190372,-0.026253082
arch_2,AL391834.3,0.0011612866,0.0019436823,-0.021809826
arch_2,AL391839.1,0.01969762,0.03338468,-0.0005147313
arch_2,AL391839.3,0.0010565828,0.0024155953,-0.024753984
arch_2,AL391840.1,0.011468979,0.019277541,-0.02299699
arch_2,AL391840.3,0.010951889,0.018802106,-0.0018923492
arch_2,AL391863.1,0.0018874569,0.0030864456,-0.024965318
arch_2,AL391863.2,0.0007882478,0.0013553438,-0.025225414
arch_2,AL391988.1,0.00036079122,0.00077627,-0.02269685
arch_2,AL392023.2,0.0019012835,0.0053615677,-0.015479805
arch_2,AL392046.1,0.001582403,0.0027790233,-0.019801805
arch_2,AL392086.3,0.0039562234,0.0068352106,-0.031070057
arch_2,AL392172.1,0.027400417,0.048030823,0.0021045806
arch_2,AL392172.2,0.00093565125,0.0032065283,-0.018867495
arch_2,AL441992.1,0.0014502805,0.0023965233,-0.019078778
arch_2,AL442003.1,0.034917984,0.058506228,-0.006044824
arch_2,AL442067.3,0.0053907256,0.00963607,-0.015969496
arch_2,AL442071.1,0.002882308,0.0050014392,-0.017396491
arch_2,AL442071.2,0.007458619,0.012695416,-0.0005811399
arch_2,AL442128.2,0.0015009216,0.002652372,-0.019356212
arch_2,AL442163.1,0.0013723389,0.0026489275,-0.028424231
arch_2,AL442636.1,0.0006751818,0.0023932985,-0.022274766
arch_2,AL445123.2,0.0050006295,0.008598134,-0.0020979235
arch_2,AL445183.1,0.01723392,0.028548494,-0.011611732
arch_2,AL445193.2,0.00062092394,0.001114114,-0.019603387
arch_2,AL445207.1,0.00082045863,0.0014198252,-0.022548763
arch_2,AL445213.2,0.0016019505,0.0028777658,-0.021125507
arch_2,AL445228.2,0.00040378675,0.00078562624,-0.01856882
arch_2,AL445231.1,0.0028548352,0.0047270753,-0.022892192
arch_2,AL445242.1,0.0009097355,0.0015210927,-0.017630085
arch_2,AL445248.1,0.017604316,0.029238963,-0.0019642557
arch_2,AL445250.1,0.6421431,1.6874543,0.23471881
arch_2,AL445255.1,0.0038549902,0.007061639,-0.022831587
arch_2,AL445426.1,0.09635518,0.18336579,-0.07435906
arch_2,AL445430.2,0.00038276636,0.00068152114,-0.018185709
arch_2,AL445433.2,0.0009818116,0.0035466535,-0.021413313
arch_2,AL445438.1,0.0028949925,0.0046485094,-0.008904097
arch_2,AL445465.1,0.006504161,0.017500661,-0.05163282
arch_2,AL445465.2,0.0009068332,0.0021801253,-0.030177016
arch_2,AL445489.1,0.00058765564,0.0010724335,-0.02119188
arch_2,AL445490.1,0.0016866238,0.0027900161,-0.0193653
arch_2,AL445493.2,0.0010285805,0.001720643,-0.017489891
arch_2,AL445526.1,0.0013773504,0.0021412757,-0.025642928
arch_2,AL445584.2,0.001986859,0.0035136966,-0.020648587
arch_2,AL445623.2,0.00045888635,0.0009903893,-0.016494436
arch_2,AL445685.1,0.0034680848,0.0057315836,-0.025773246
arch_2,AL445928.2,0.009876592,0.016779104,-0.041994702
arch_2,AL449214.1,0.003646065,0.0058438326,-0.023357509
arch_2,AL449363.2,0.000623826,0.0011400182,-0.019564992
arch_2,AL449983.1,0.0028559982,0.0047657974,-0.024444034
arch_2,AL450263.1,0.0010651615,0.0018584374,-0.018417377
arch_2,AL450306.1,0.0038894329,0.006406062,-0.023364043
arch_2,AL450326.1,0.0014403919,0.0028259438,-0.019430384
arch_2,AL450332.1,0.0012582421,0.003401665,-0.021714576
arch_2,AL450338.2,0.00095247995,0.0021831424,-0.018047605
arch_2,AL450344.2,0.0005626957,0.0008372178,-0.01725089
arch_2,AL450384.2,0.045628026,0.079958454,0.0053553404
arch_2,AL450992.1,0.0024626865,0.004387326,-0.020067964
arch_2,AL450992.2,0.012050682,0.019726371,-0.023697987
arch_2,AL450998.2,0.009844724,0.016954506,-0.0035196808
arch_2,AL450998.3,0.0077488925,0.012804719,-0.014812842
arch_2,AL451042.1,0.0030612145,0.0051680743,-0.0042636422
arch_2,AL451047.1,0.001962002,0.0032520192,-0.020159587
arch_2,AL451048.1,0.0004395182,0.00087446196,-0.021590095
arch_2,AL451062.1,0.009031358,0.014721325,-0.011600964
arch_2,AL451064.1,0.0007410421,0.0014280523,-0.021476004
arch_2,AL451070.1,0.0069427416,0.016893206,-0.019683337
arch_2,AL451080.1,0.0013789658,0.002279276,-0.026069269
arch_2,AL451085.2,0.0015673114,0.0027377019,-0.022723673
arch_2,AL451123.1,0.0026884205,0.0045353207,-0.035708677
arch_2,AL499616.1,0.011944291,0.02148006,0.01551806
arch_2,AL500522.1,0.0004943703,0.00094304926,-0.021536706
arch_2,AL512283.2,0.00077937264,0.0012056204,-0.02203639
arch_2,AL512288.1,0.0007362146,0.0012680775,-0.021154294
arch_2,AL512306.3,0.0037984173,0.006193353,-0.019219251
arch_2,AL512308.1,0.00047124323,0.00080730836,-0.030501276
arch_2,AL512328.1,0.0037259923,0.0070012845,-0.0124933515
arch_2,AL512329.2,0.0007339805,0.0013898893,-0.022193143
arch_2,AL512343.2,0.009825592,0.016861228,-0.012823274
arch_2,AL512353.1,0.0036552968,0.0062552444,-0.018200133
arch_2,AL512380.2,0.011055339,0.020170197,0.01200249
arch_2,AL512422.1,0.006088884,0.010219091,-0.0031720717
arch_2,AL512427.2,0.006998969,0.011264542,0.0035346646
arch_2,AL512452.1,0.0012892451,0.002413648,-0.021542236
arch_2,AL512603.2,0.002985727,0.022198718,-0.031473912
arch_2,AL512625.1,0.0020290525,0.0039064875,-0.019254485
arch_2,AL512625.3,0.00060600654,0.0011110776,-0.017853744
arch_2,AL512634.1,0.00097261113,0.0016870787,-0.022236189
arch_2,AL512643.1,0.0005367539,0.00097276963,-0.019036321
arch_2,AL512643.2,0.0050483053,0.007799633,-0.009204426
arch_2,AL512656.1,0.0013253179,0.0022379234,-0.021925565
arch_2,AL512658.2,0.00048305318,0.00086099654,-0.020416262
arch_2,AL512662.2,0.03364834,0.061458323,0.031017467
arch_2,AL512770.1,0.0012755978,0.002168553,-0.025270166
arch_2,AL512791.1,0.0018932256,0.003406412,-0.021571077
arch_2,AL513008.1,0.0016210136,0.0026673744,-0.022510549
arch_2,AL513128.3,0.00052625337,0.0008610673,-0.021238359
arch_2,AL513164.1,0.023445938,0.04106672,0.030548066
arch_2,AL513165.1,0.0013146584,0.002397609,-0.023570878
arch_2,AL513166.1,0.09468929,0.18964821,-0.09728823
arch_2,AL513188.1,0.015343897,0.02490647,-0.023452958
arch_2,AL513210.1,0.0032842148,0.0059838872,-0.0052445554
arch_2,AL513217.1,0.00044352136,0.0013195436,-0.021122623
arch_2,AL513218.2,0.0005703885,0.0010233257,-0.025819581
arch_2,AL513314.2,0.015483696,0.026625134,-0.0054818285
arch_2,AL513318.2,0.0022703677,0.004176805,-0.020023543
arch_2,AL513320.1,0.0013690351,0.002493799,-0.023090966
arch_2,AL513323.1,0.00043175108,0.000821602,-0.01948986
arch_2,AL513327.1,0.0815793,0.14602411,-0.13057779
arch_2,AL513327.2,0.0037751286,0.0070457133,-0.015797546
arch_2,AL513365.2,0.0089016175,0.014949997,-0.0038357277
arch_2,AL513523.4,0.002499052,0.0039772177,-0.021361405
arch_2,AL513534.2,0.003337046,0.0055861347,-0.014015482
arch_2,AL513548.1,0.0032730398,0.005282299,-0.015162503
arch_2,AL513548.3,0.00048025305,0.0008043981,-0.018340202
arch_2,AL513548.4,0.009635038,0.01673872,0.0022658312
arch_2,AL513550.1,0.021338565,0.036900543,-0.005465852
arch_2,AL583722.2,0.0006781595,0.001464976,-0.016530724
arch_2,AL583785.1,0.0051618246,0.024993202,-0.013068783
arch_2,AL583804.1,0.0009384499,0.0015033116,-0.02144546
arch_2,AL583808.1,0.0041609756,0.0069212895,-0.038413834
arch_2,AL583810.1,0.0004929768,0.00085154735,-0.01879315
arch_2,AL583824.1,0.014341196,0.02311868,-0.06563214
arch_2,AL583829.1,0.0018768285,0.0031688623,-0.024999348
arch_2,AL583856.2,0.00038274494,0.0006529684,-0.01818638
arch_2,AL589645.1,0.0021824595,0.0035539793,-0.033241626
arch_2,AL589669.1,0.0010173877,0.0018692141,-0.022754552
arch_2,AL589693.1,0.0055340216,0.026662022,-0.017734904
arch_2,AL589740.1,0.006391195,0.011951833,-0.011488491
arch_2,AL589743.4,0.016909078,0.027223052,0.03307347
arch_2,AL589765.1,0.0005750943,0.0010659677,-0.018581904
arch_2,AL589765.7,0.0011879868,0.0020186845,-0.024844794
arch_2,AL589787.1,0.000790624,0.0015435388,-0.013440727
arch_2,AL589843.1,0.050744213,0.08816882,-0.009654711
arch_2,AL589923.1,0.00027783675,0.0006545865,-0.01870188
arch_2,AL589935.1,0.03879987,0.07317505,0.045920197
arch_2,AL589990.1,0.0029439968,0.004807495,-0.026474485
arch_2,AL590004.3,0.0065441784,0.015057172,0.022676613
arch_2,AL590006.1,0.010974728,0.018898329,-0.03197326
arch_2,AL590062.1,0.001410285,0.002517282,-0.021575427
arch_2,AL590064.1,0.0042816065,0.007228562,-0.009781112
arch_2,AL590068.4,0.0004382216,0.00086201343,-0.018731209
arch_2,AL590096.1,0.0005977717,0.0010284369,-0.017232293
arch_2,AL590101.1,0.0010293792,0.0017959432,-0.018670343
arch_2,AL590133.2,0.0003541081,0.00061447883,-0.019081948
arch_2,AL590282.2,0.0006615883,0.0011062603,-0.025103943
arch_2,AL590302.2,0.0022896717,0.0039787916,-0.027761716
arch_2,AL590399.1,0.0005196053,0.0010245804,-0.017673623
arch_2,AL590399.3,0.0014803332,0.0024624788,-0.017961444
arch_2,AL590428.1,0.0020904392,0.0036132955,-0.011742402
arch_2,AL590432.1,0.0003046376,0.0005251765,-0.018913668
arch_2,AL590434.1,0.0013104606,0.0023923425,-0.018078387
arch_2,AL590550.1,0.00039967804,0.0010930703,-0.018544914
arch_2,AL590560.2,0.0012411305,0.0020031277,-0.016799634
arch_2,AL590560.3,0.011024432,0.018344294,0.018555941
arch_2,AL590617.2,0.014106205,0.02352479,0.011640248
arch_2,AL590652.1,0.0058441437,0.010376852,-0.009117296
arch_2,AL590666.4,0.0010187989,0.0018327073,-0.017106384
arch_2,AL590705.1,0.00345449,0.00601485,-0.016283717
arch_2,AL590705.2,0.00054713275,0.0008207759,-0.019403214
arch_2,AL590714.1,0.00051465596,0.0010020502,-0.021907272
arch_2,AL590723.1,0.00058267766,0.00095504307,-0.021853847
arch_2,AL590764.1,0.00057993236,0.001569052,-0.017762296
arch_2,AL590807.1,0.757457,2.3512194,0.25538012
arch_2,AL590822.1,0.0035122447,0.0063225925,-0.01377109
arch_2,AL590822.3,0.000666963,0.0011576738,-0.017599117
arch_2,AL590867.1,0.0006604571,0.0013964922,-0.020858755
arch_2,AL590999.1,0.010636061,0.01758259,-0.025781685
arch_2,AL591002.1,0.011928019,0.020310506,0.005309685
arch_2,AL591043.2,0.0074634273,0.013915525,-0.017211
arch_2,AL591069.1,0.0004362366,0.00068737153,-0.024329811
arch_2,AL591135.2,0.006035101,0.010159492,-0.014624032
arch_2,AL591242.1,0.0067951134,0.01071082,-0.030142367
arch_2,AL591368.1,0.0055718194,0.009617578,-0.010374577
arch_2,AL591378.1,0.0035432975,0.0057666865,-0.0022658082
arch_2,AL591501.1,0.1488513,0.30259794,0.038681507
arch_2,AL591506.1,0.0037587679,0.006392318,-0.020494998
arch_2,AL591518.1,0.0054727057,0.010045565,0.00082293845
arch_2,AL591519.1,0.0021802662,0.009743031,-0.030023172
arch_2,AL591684.1,0.0037860074,0.0060296743,-0.023487747
arch_2,AL591686.2,0.0010507064,0.0017785564,-0.032761984
arch_2,AL591721.1,0.0016636873,0.0026970955,-0.027361881
arch_2,AL591767.1,0.008656821,0.014035718,-0.015643938
arch_2,AL591845.1,0.0014859289,0.0024176408,-0.0137673
arch_2,AL591848.2,0.0014594141,0.0025262355,-0.026844777
arch_2,AL591848.4,0.003054451,0.005266377,-0.03463612
arch_2,AL591895.1,0.019899208,0.0326677,0.0039782557
arch_2,AL591926.2,0.0027641584,0.004480492,-0.01728877
arch_2,AL592043.1,0.015836261,0.025336953,-0.01670292
arch_2,AL592114.3,0.00063261786,0.0009654991,-0.02128603
arch_2,AL592146.2,0.001002882,0.0016478837,-0.021657826
arch_2,AL592148.3,0.0024429108,0.004478845,-0.021348566
arch_2,AL592156.2,0.0010594998,0.0024271547,-0.024606155
arch_2,AL592166.1,0.005289526,0.009065901,-0.012745912
arch_2,AL592183.1,0.1207899,0.21271601,0.0046565123
arch_2,AL592211.1,0.000631244,0.0010626123,-0.01864079
arch_2,AL592295.3,0.018529078,0.030266494,-0.009922094
arch_2,AL592295.4,0.025039982,0.044000473,-6.5113745e-05
arch_2,AL592402.1,0.00091171224,0.001645602,-0.019442867
arch_2,AL592429.2,0.0092849415,0.026679736,0.0064673973
arch_2,AL592430.1,0.0021698584,0.00665931,-0.031232992
arch_2,AL592431.1,0.0006629676,0.0011046111,-0.025280809
arch_2,AL592463.1,0.0004889116,0.0008581237,-0.023409847
arch_2,AL592546.2,0.0014943301,0.0023155124,-0.028403912
arch_2,AL592546.3,0.003163468,0.0055387225,-0.025224093
arch_2,AL593844.1,0.00096346106,0.0016094546,-0.021090142
arch_2,AL596087.2,0.0077463575,0.013933753,0.019304857
arch_2,AL596202.1,0.0025631147,0.0046378016,-0.011763139
arch_2,AL596214.1,0.0017362665,0.0031458088,-0.024329685
arch_2,AL596218.1,0.015746152,0.025554525,0.019396206
arch_2,AL596244.1,0.00052077684,0.0014100363,-0.017381592
arch_2,AL596330.2,0.00066783733,0.001213332,-0.01667818
arch_2,AL603824.1,0.0009893276,0.001697177,-0.021784443
arch_2,AL603832.1,0.0025386552,0.004276781,-0.020852646
arch_2,AL603839.3,0.03217613,0.055251986,-0.00074893236
arch_2,AL603840.1,0.011407231,0.01984559,-0.06564329
arch_2,AL606489.1,0.014725674,0.02416433,-0.039413586
arch_2,AL606491.1,0.0030349651,0.0050321664,-0.021555545
arch_2,AL606516.1,0.0005261782,0.0010330788,-0.022530887
arch_2,AL606534.1,0.0017767829,0.0028866301,-0.022114903
arch_2,AL606534.2,0.0022150718,0.0037682555,-0.019295793
arch_2,AL606760.1,0.00042879494,0.00087908306,-0.018392995
arch_2,AL606760.2,0.008142445,0.0135699585,-0.0076391045
arch_2,AL606807.1,0.0012526426,0.0023325314,-0.03297371
arch_2,AL606923.2,0.0008155406,0.003870453,-0.029252406
arch_2,AL607028.1,0.0016425105,0.0026585744,-0.024231317
arch_2,AL626787.1,0.0013014001,0.0019902978,-0.016999222
arch_2,AL627171.1,0.0024554296,0.0043709157,-0.019962117
arch_2,AL627171.2,0.0003994526,0.010720144,-0.021211937
arch_2,AL627230.1,0.0005396744,0.00087977736,-0.02132601
arch_2,AL627232.1,0.0056918724,0.009497876,-0.023434097
arch_2,AL627308.3,0.0012812234,0.0022373637,-0.022136172
arch_2,AL627309.1,0.0027496093,0.004747777,-0.02104025
arch_2,AL627309.5,0.0028023482,0.004827993,-0.018617418
arch_2,AL645465.1,0.015036411,0.02596437,-0.014978716
arch_2,AL645568.1,0.05632433,0.09991856,-0.032782234
arch_2,AL645608.6,0.0016060884,0.0026595846,-0.021375302
arch_2,AL645608.7,0.0028326504,0.004849534,-0.011831975
arch_2,AL645728.1,0.000708686,0.0014836183,-0.02186281
arch_2,AL645768.1,0.0017488184,0.0029055742,-0.022100244
arch_2,AL645933.2,0.0005785377,0.0015471135,-0.021392742
arch_2,AL645933.3,0.0027230836,0.005130256,-0.019676376
arch_2,AL645939.4,0.0005552568,0.0010328827,-0.02139585
arch_2,AL645939.5,0.0009012798,0.001620007,-0.020428557
arch_2,AL646090.2,0.028558994,0.051224954,0.010477698
arch_2,AL662797.1,0.0006502872,0.001248752,-0.01858975
arch_2,AL662844.4,0.0040476476,0.007138485,-0.014730238
arch_2,AL662884.3,0.0008440751,0.0015504537,-0.021186179
arch_2,AL662884.5,0.0064268247,0.010366898,-0.019889928
arch_2,AL662907.3,0.001046413,0.0017597768,-0.016293287
arch_2,AL669841.1,0.00054558576,0.00077814015,-0.019981308
arch_2,AL669970.3,0.005479358,0.009311566,-0.024429636
arch_2,AL670729.1,0.00044439145,0.0007886211,-0.016829282
arch_2,AL671710.1,0.0012720702,0.0022384946,-0.025218401
arch_2,AL672277.1,0.0022657965,0.003729292,-0.02924313
arch_2,AL672310.1,0.02549473,0.043788917,0.014190439
arch_2,AL683807.1,0.0007338148,0.0015747736,-0.022352893
arch_2,AL683813.1,0.040403202,0.07101578,-0.008557812
arch_2,AL691403.1,0.0013552549,0.0026506062,-0.024791962
arch_2,AL691420.1,0.0069300123,0.012260739,0.0039373427
arch_2,AL691432.2,0.0021876025,0.0044315616,-0.02212941
arch_2,AL691447.2,0.007893264,0.013233161,-0.0047787502
arch_2,AL713851.1,0.00036720416,0.0007848186,-0.018482488
arch_2,AL713852.1,0.019698204,0.032601435,-0.08300003
arch_2,AL713852.2,0.00047184844,0.00097072864,-0.026481302
arch_2,AL731537.1,0.0015822628,0.002610536,-0.029998444
arch_2,AL731553.1,0.0012898232,0.0020605726,-0.023426458
arch_2,AL731563.2,0.0007117834,0.0012464083,-0.021334797
arch_2,AL731563.3,0.0033724038,0.0058973157,-0.021294385
arch_2,AL731566.2,0.0020118433,0.0032551056,-0.021310318
arch_2,AL731566.3,0.0004491064,0.00080239295,-0.01767205
arch_2,AL731567.1,0.0008466151,0.0014255616,-0.018497532
arch_2,AL731569.1,0.0025644465,0.0042611184,-0.020737022
arch_2,AL731571.1,0.0005821441,0.001046224,-0.01986182
arch_2,AL731574.1,0.0005224113,0.0009043466,-0.0153115
arch_2,AL731577.1,0.0013479145,0.0022717845,-0.029584052
arch_2,AL731577.2,0.07457461,0.1318007,-0.0065480345
arch_2,AL731769.2,0.025956532,0.04505701,0.005768634
arch_2,AL732314.4,0.00080271414,0.001429409,-0.021254128
arch_2,AL732314.6,0.0026679228,0.0044324207,-0.024673244
arch_2,AL732509.1,0.042325906,0.07381031,-0.019192887
arch_2,AL807742.1,0.012351462,0.021779014,-0.00058247196
arch_2,AL807761.4,0.010471725,0.017214702,0.00026941166
arch_2,AL845331.2,0.0008665832,0.0061899163,-0.020485766
arch_2,AL928654.1,0.001663283,0.0028654311,-0.020726973
arch_2,AL928970.1,0.001958064,0.0032796315,-0.028692037
arch_2,AL929236.1,0.0027257933,0.004742858,-0.020065397
arch_2,AL929472.2,0.0072997306,0.012224362,-0.016806357
arch_2,AL953883.1,0.00054344133,0.007467657,-0.0164729
arch_2,ALAD,0.0076236296,0.017270792,0.0031612478
arch_2,ALAS1,0.004478122,0.015525871,-0.017964797
arch_2,ALAS2,0.0006985487,0.0012294572,-0.02176548
arch_2,ALB,0.00041777786,0.00088322524,-0.018176135
arch_2,ALCAM,0.031166025,0.06504265,0.028203867
arch_2,ALDH16A1,0.0063214824,0.010844484,-0.027004043
arch_2,ALDH18A1,0.04478074,0.08211142,0.037345137
arch_2,ALDH1A1,0.024091862,0.04107835,-0.06332801
arch_2,ALDH1A2,0.1451649,0.27418062,-0.088755235
arch_2,ALDH1A3,0.019329853,0.0355376,-0.020342402
arch_2,ALDH1L1,0.002885202,0.008918339,-0.08763519
arch_2,ALDH1L1-AS2,0.0002612258,0.0012586421,-0.029223654
arch_2,ALDH1L2,0.041437015,0.08069836,0.019563658
arch_2,ALDH2,0.023641255,0.050972335,-0.10027102
arch_2,ALDH3A2,0.053796142,0.09079186,-0.030927505
arch_2,ALDH3B1,0.001232126,0.0027772689,-0.03102286
arch_2,ALDH4A1,0.0009005171,0.0031990414,-0.02671357
arch_2,ALDH5A1,0.022859786,0.039153773,0.033371028
arch_2,ALDH6A1,0.013529143,0.026283052,-0.040179778
arch_2,ALDH7A1,0.056314394,0.097775035,0.005369057
arch_2,ALDH8A1,0.0029125365,0.0050497106,-0.031898927
arch_2,ALDH9A1,0.017342733,0.030771147,0.0008766949
arch_2,ALDOB,0.0006350371,0.0012416947,-0.022879813
arch_2,ALG1,0.009953128,0.01714174,-0.0061548767
arch_2,ALG10,0.0039200196,0.006991737,-0.017333252
arch_2,ALG10B,0.008271048,0.016914818,-0.003798496
arch_2,ALG11,0.015962938,0.02726753,-0.003778224
arch_2,ALG12,0.010525584,0.017341869,-0.0095231
arch_2,ALG13,0.16774672,0.3102251,0.017136043
arch_2,ALG13-AS1,0.025542121,0.04259445,-0.011242213
arch_2,ALG14,0.050092626,0.08903519,0.0077835107
arch_2,ALG1L2,0.005683159,0.009234596,-0.027034944
arch_2,ALG1L9P,0.019660324,0.03379028,0.00012072456
arch_2,ALG2,0.0045561963,0.0121750785,-0.024286088
arch_2,ALG3,0.0061241784,0.010849693,-0.026539268
arch_2,ALG5,0.03745856,0.06593358,0.0031622318
arch_2,ALG6,0.02749964,0.047736038,-0.0020116651
arch_2,ALG8,0.039322685,0.06920134,-0.0072822804
arch_2,ALG9,0.03794218,0.06590277,0.0109973475
arch_2,ALK,0.009825874,0.016824098,-0.02295611
arch_2,ALKAL2,0.0010387233,0.0022276028,-0.025363654
arch_2,ALKBH1,0.046246488,0.08034053,-0.0024847582
